10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527886,"counter":211,"attributes":[["http2.header_length",4103634944]]},"event_2":{"timestamp":1682586589.527886,"counter":211,"attributes":[["http2.header_method",251]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527892,"counter":212,"attributes":[["http2.header_length",4093640704]]},"event_2":{"timestamp":1682586589.527892,"counter":212,"attributes":[["http2.header_method",2]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527898,"counter":214,"attributes":[["http2.header_length",4103602176]]},"event_2":{"timestamp":1682586589.527898,"counter":214,"attributes":[["http2.header_method",26]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527899,"counter":215,"attributes":[["http2.header_length",4103634944]]},"event_2":{"timestamp":1682586589.527899,"counter":215,"attributes":[["http2.header_method",44]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527904,"counter":216,"attributes":[["http2.header_length",4103602176]]},"event_2":{"timestamp":1682586589.527904,"counter":216,"attributes":[["http2.header_method",50]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527905,"counter":217,"attributes":[["http2.header_length",4103634944]]},"event_2":{"timestamp":1682586589.527905,"counter":217,"attributes":[["http2.header_method",69]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527912,"counter":218,"attributes":[["http2.header_length",4147130674]]},"event_2":{"timestamp":1682586589.527912,"counter":218,"attributes":[["http2.header_method",57]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527915,"counter":219,"attributes":[["http2.header_length",4147463994]]},"event_2":{"timestamp":1682586589.527915,"counter":219,"attributes":[["http2.header_method",46]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527918,"counter":220,"attributes":[["http2.header_length",4144825137]]},"event_2":{"timestamp":1682586589.527918,"counter":220,"attributes":[["http2.header_method",102]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527920,"counter":221,"attributes":[["http2.header_length",4147393846]]},"event_2":{"timestamp":1682586589.527920,"counter":221,"attributes":[["http2.header_method",68]]}}
